file_name,width,height,avg_intensity,std_intensity,min_intensity,max_intensity,intensity_range,avg_gradient,aspect_ratio
tile_21.5_-19.8.png,128,128,163.89996337890625,4.320100864914371,108,220,112,10.029786699610447,1.0
511642.0.png,128,128,169.3170166015625,39.728432551680115,69,254,185,165.54196546931928,1.0
tile_-65.5_82.7.png,128,128,176.45843505859375,4.767940614899518,154,205,51,7.253221224783012,1.0
tile_-68.0_-102.2.png,128,128,143.9439697265625,2.057530771114619,127,160,33,5.518132937116311,1.0
tile_18.0_-19.0.png,128,128,171.38128662109375,4.750675209501136,83,202,119,11.700720792298203,1.0
tile_79.1_-164.9.png,128,128,171.4638671875,4.696258805007539,129,188,59,8.33382904924763,1.0
tile_-5.1_-117.4.png,128,128,154.60101318359375,6.677264834696746,84,220,136,14.349547416308267,1.0
tile_9.8_89.1.png,128,128,167.81011962890625,1.650385441292291,125,212,87,2.141342767140081,1.0
612943.0.png,128,128,140.20452880859375,33.15248493434427,58,254,196,78.7836233523126,1.0
tile_40.0_17.5.png,128,128,181.1875,11.258189293659749,89,235,146,29.14049931063637,1.0
tile_-2.7_85.9.png,128,128,139.98004150390625,2.6351931184858017,89,219,130,4.916893219645324,1.0
tile_51.6_-21.7.png,128,128,174.3778076171875,6.000556263122204,121,215,94,8.440356547848246,1.0
tile_-37.4_88.1.png,128,128,163.52825927734375,9.359990967166128,73,245,172,29.080658022611672,1.0
tile_-1.9_-114.8.png,128,128,151.44580078125,8.945629330817054,90,232,142,28.734901706365562,1.0
816949.0.png,128,128,153.60589599609375,30.344794200347593,68,254,186,91.14485056066566,1.0
tile_-42.3_75.1.png,128,128,167.70068359375,4.722216185709268,120,208,88,13.912394805047981,1.0
tile_-13.3_144.1.png,128,128,175.7283935546875,28.053791529785723,70,254,184,65.14112560940103,1.0
tile_-31.3_48.5.png,128,128,145.81982421875,7.106833856866287,114,216,102,15.871250939169702,1.0
tile_41.0_-38.2.png,128,128,143.7720947265625,12.268622747000348,75,235,160,35.99470120335065,1.0
tile_-20.1_-90.1.png,128,128,153.68890380859375,15.24276480260918,70,250,180,38.55700878209532,1.0
909996.0.png,128,128,164.15020751953125,41.66933618187114,70,254,184,140.01528511051856,1.0
tile_10.3_-125.4.png,128,128,142.16265869140625,11.284013021303801,73,199,126,51.32977120786738,1.0
tile_-76.2_-154.6.png,128,128,173.056884765625,11.580752546925751,90,222,132,10.168686881182577,1.0
tile_-35.0_131.4.png,128,128,173.4002685546875,6.933385951192309,139,201,62,12.126678746587777,1.0
tile_34.5_-74.1.png,128,128,160.31817626953125,5.47512099379214,120,198,78,20.01779390323262,1.0
tile_11.5_130.7.png,128,128,126.46697998046875,10.307296675483594,65,221,156,42.26491001347179,1.0
tile_-41.6_-46.2.png,128,128,136.5374755859375,2.5882022511694562,92,195,103,6.552735289874218,1.0
tile_-55.0_155.1.png,128,128,155.982177734375,9.486211454393846,75,229,154,21.194195783566904,1.0
tile_-18.7_-3.4.png,128,128,137.02142333984375,10.569320677113842,100,193,93,18.099581159055646,1.0
tile_-67.0_-76.3.png,128,128,165.79388427734375,5.295094114363563,95,207,112,15.85047970505309,1.0
867904.0.png,128,128,140.68829345703125,23.275160585085963,66,249,183,71.58200150735168,1.0
679834.0.png,128,128,151.16436767578125,36.376612767157,66,254,188,126.22305640937046,1.0
678207.0.png,128,128,153.41766357421875,35.45400551201235,57,253,196,104.53921163150159,1.0
tile_-39.0_-53.8.png,128,128,155.9522705078125,8.478224475381065,87,249,162,21.69791759119225,1.0
tile_-42.5_141.8.png,128,128,140.676025390625,5.874191385787095,87,231,144,14.359768040930215,1.0
342986.0.png,128,128,173.37823486328125,21.17816021580911,72,253,181,64.03284509517215,1.0
tile_21.8_-22.1.png,128,128,144.57220458984375,3.880025895574731,115,196,81,10.846309919056441,1.0
